1	Britain is our country! And we took it back today. A democratic country. And we are just trying to protect that and stop us letting so much influence on the decisions we make come from other countries.  Countries that don't know anything about England, it's people, it's culture, it's problems and what the people of England want.  Anyone who thinks Europe will ever be fully united and as one with no tension is living in gaga land. Aka Angela Merkel.  Europe were talking about here. A bunch of countries in the same continent yes but each country so extremly different from the other in so many ways. And we somehow believe we can all get along, all want the same thing so should be governed by a central government that treats us like we have no sovereignty... HELL NO.
0	I live in Finland and i buy English stuff, but not any more if brexit happens
1	proud i voted for brexit :-)
0	So after being turned down for citizenship on grounds of insufficient evidence of integration into life in the uk (teacher & headteacher for 14 years) now my application for settled status can’t go through. 3 attempts and each time the website crashes!
0	It's probably the worst thing that has happened in Europe so far this century. History will judge it harshly.
0	The UK is being HOLLOWED OUT. If you don't oppose it, YOU ARE RESPONSIBLE.
0	We don’t need to leave the EU to control immigration, Mrs May!
1	I don't want anything to do with the EU it is a corrupt organisation run by incompetent bureaucrats.
1	I'm with them, but think we are headed for no Brexit and some real anger from the 17.4-million, it's a stitch up, the greatest betrayal of all time.
0	Around 3.5 million British jobs are directly linked to British membership of the European Union’s single market – 1 in 10 British jobs.
0	Or vote for candidate that is anti-brexit and will follow through on their beliefs.
0	2 years later Brexit was the worst decision ever made
1	The British people voted Leave DESPITE all the lies of the Remain campaign. So it was very much a valid referendum.
0	If you love chaos, leaving the European union is the plan.
1	God bless a free Britain
0	We don't need to leave the EU to fix our problems.
1	I think Brexit is good but am swayed by the biscuits argument.
1	democracy is a farce...they will just keep on repeating the same referendum until they get the result they want
0	They didn't seem confused. They wanted to LEAVE!
1	Hey uk deserve the right to rule themselves.
1	No Deal Brexit is the best deal for Britain as we can lead the world without fear — but Project Fear still keep bombarding us with disaster
1	We are better off without each other and the EU can run free with it's huge north/south divide and mass youth unemployment.
1	Just leave, we don't want uk in eu
0	The UK is now an international embarrassment. Ask for the Article 50 notification to be revoked and admit that #brexit was just undeliverable nonsense. Championing it as 'democracy' is just tosh. It was a desperate idea by David Cameron to get his party out of a hole.
1	The only deal on the table is a No Deal.. May Out.
1	I voted Leave because I don't want to be part of the United States of America, any more than the United States of Europe.
0	The end of brexit at last 😂
1	Anyone else fed up with the propaganda from these Common Purpose led political clowns?
1	It was the will of the people; it should be done. And if she can't or won't do it properly, Theresa May has got to go.
0	So when the British economy falls after March 29, 2019, will the Brexshiteers admit that Brexit is a mistake? Or are they going to blame brown people, the EU and George Soros for it?
1	Its the working class that have been shafted time and time again and will risk anything just for a change.
0	UK stands at the crossroads - either cancel Brexit or ending up as puppet of Putin and Trump
1	The eu is an Undemocratic bureaucracy
1	Free at last ,free at last , thank god almighty free at last ...
0	Trump and Brexit are part of the same right-populist resurgence that has been going on all around the developed world.
0	Who are they going to blame once they're out of the EU or, and I am translating from Brexiteer English, once they've taken their country back?
1	I voted for Brexit in 2016, and would vote for it again today, if ever they held a second referendum. If anything, the events that have unfurled since 2016 - the EU trying to "punish" Britain as an example to others, showing that the club they pretend is so wonderful is actually Hotel California - have confirmed my long held view that EU = totalitarianism soft. Go away, Mr. Macron, your people hate you.
1	Let's get on with it.
1	I think it's​ the best decisions Britain has made in a long time
1	May desperately trying to scare us to submission with any horror story in order to keep her Euro buddies happy.
1	We're not the first to vote to leave or last, Greenland left back in the early 80s
0	17.4 million will bring the country to its knees. You've been warned.
1	Do we know what to expect if we are kept in th e EU? Continude indusries loss, job losses and tied into treaty of lisbon!
0	The problem here is that lots of Brexiteers are in full on denial. They seem to have the memory of tadpole when it comes to bad news about Brexit.
0	I don't really understand what the UK is trying to do here? They wanted out of the EU. Fair enough... That's their choice. But they still want most (If not all) the benefits of being in the EU... But without giving anything back as they're no longer a member? Seems very very strange.
1	Britain exiting the EU - "Brexit" - wasn't something that I've ever thought was a good idea, either financially or politically.
0	Brexit has never been about Britain first. It's always been about a small grain of shady business people first. If anything was Britain first it would be staying in the EU.
1	Britain's performance has more in common with the economic recovery in the US than the Eurozone. It doesn't really look like we need the EU.
1	Fuck the EU.
0	Dumb move, being made dumber by how they're going about it. Barring a major turnaround in negotiations, it's going to be disastrous for them.
0	It wasn't a good idea at any point. It was the rabid wet dream of a small bunch of millionaires who saw an opportunity for profit, which was enabled by a disenfranchised and misinformed public.
0	#Brexit is such a waste of money. It’s not like we’ve got loads to spare. Plenty of real problems it should be spent on instead...
1	Obvious remain propaganda is obvious remain propaganda.
0	My opinion of Brexit has been unchanged since it happened: The UK shot itself in the foot with this move.
1	I hope those english leave very fast
0	Brexit is worse than Comic Sans.
1	Every one needs to speak about what will happen if we stay in, the Lisbon 2022 treaty will see us lose the pound, Gibraltar and the Falklands, the stock exchange which will lose 200,000 jobs? What the hell are they trying to stay in for.
1	Onwards my british friends, fight for your country and your liberty!
0	Brexit is a disaster for the UK and will continue to be as well. We live in a globally connected world now and those most able to adjust and play the game win. You can’t insist on petty nationalistic ideologies and economically thrive anymore. UK will realize this the hard way.
0	Probably should stay in the EU.
1	Let the EU dissolve, so that we can see more economic growth, and an early WORLD WAR III!
1	It is simple, the fact is that the leave campaign wins. What is the problem?
1	The EU does not have any Money. IT'S OUR MONEY
1	HARD BREXIT
1	Hard brexit all the way!
1	Brexit is the right thing, finally people of the world are waking up to reality - the Euro king has no clothes!
1	The waitress says that business rates have gone up? That's down to your local council dear and that's been a problem for about 11 years. Absolutely nothing to do with Brexit .
0	The best deal is with EU.
0	Brexit will be a disaster.
0	Slam BREXIT!
1	Get out U.K. Go hard Brexit! You are the envy of Europe.
0	Brexit is such a catchy name. People fell for that like a catchy music song. The whole situation is really unfortunate.
0	Cancel brexit
0	Brexit is bad. Immigrants make Britain great. They also cooked your food
0	In 5 -10 years time when the U.K. tanks we still won't admit Brexit was a bad idea. Ps Trump lol
1	we must leave as soon as possible
0	Ikea has better cabinets.
0	you forgot to mention that the brexit will reduce the freedom of movement, defence and do business with the excuse of liberty.
1	Democracy in Europe has been hijacked by a  group of politicians who have  taken away accountability and brought in their own system of control. What happened to Greece was a foreboding , punished for daring to challenge the EU dictatorship.
0	Huge mistake IMO. Also, the fact that all it took was a simple majority to make such a drastic decision like that was another mistake on the UK government's part. A vote like that should require a 3/5ths majority imo.
1	Representative democracy, true. But millions of Brits rejected the European representative democracy
1	We've voted and sposed to be leaving...are we, we still have to fight for freedom
0	Brexit is an economic suicide!
1	Voting to remain in the EU is like chickens voting for KFC.
0	Anyone who voted for brexit should be sent to a mental asuylm then be shipped off to prison for 3 life sentences to be served back to back for crimes against the people of the UK
0	Pulling out doesn't work, just ask my kids.
1	The media is really going all out to scare the crap out of the British public into thinking Brexit is bad.
1	I never voted out for this shit deal now let's have a revolution
1	H A R D  B R E X I T
0	I remember feeling shocked when I found out the result of the referendum. I didn't expect it at all. "Why would you want to leave the EU? That's just a plain stupid thing to do. So arrogant to think you would be better off alone" I thought.
0	Brexit was the worst thing we have ever done voted for by uninformed people that got lied to by the leave campaign.
0	Making two million people unemployed overnight is more likely to lead to social unrest.
0	So I think it is a bad decision for the UK, and probably for the EU itself in the short term. However, as a European Federalist, I am kind of glad that the most cumbersome and anti-federation member decided to leave. Since the Brexit vote, the European project started again, also thanks to Trump wrecking havoc in US-EU relationships and thanks to the impulse of Macron. I prefer a smaller but better integrated EU, so in the end, I am fine with euroskeptic members leaving.
0	STOP BREXIT NOW!!!!!!!!!!
1	Brexit doesn’t need fixing. We voted Leave. No Deal would be fantastic for the UK. All that is stopping it are treasonous politicians who do not want to obey the will of the electorate. Either we leave on schedule and get what we voted for or democracy is dead.
1	I chose to vote Brexit because of the fact the EU is a dictatorship, not a "democracy". I still have my doubts about democracy, but at least I have a choice, albeit limited.
0	Prepare for the anti EU idiots in the comments.
0	I listen to 'Ruin My Life' by Zara Larsson when I think of Brexit
0	Stop being stupid! Abandon Brexit! Abandon insanity!
1	Brexit
1	Any company moving from the UK due to Brexit, Brexit uncertainty or any other claim to Brexit should be boycotted by the UK public.
1	stay out of eu
0	Wow, Brexiter is openly blatantly lying and misleading about the EU. It is basically warmongering and nobody is calling her out. No wonder why so many people were tricked into voting leave. Truly speaking the referendum was a scam, but Brits are too proud to admit it.
1	WE WANT OUR COUNTRY BACK OUT MEANS OUT.
0	I might see it wrong because i belave it to be extreamly stupid for england to leave. Tell me what from the EU affects any of you the english people personly in a bad way? I only see the media and the numbers of economy data but not the people so tell me pls.
1	leave, eu union parlement is full of corrupt
1	The EU wants to make the UK suffer, they have no intent on being fair. If you have no choice but to stay, then what is the EU really. Not a democratic body, more of a gang.
1	I feel like everyone is forgetting that Brexit was voted in?
1	They have taken a demand to give up our 10% say in the EU and retrieve our 100% sovereignty over the UK, and managed to turn it into a ‘deal’ which gives up both.
1	the EU has demonstrated that leaving the EU not possible without being bullied and harrassed into greeing to still be tied to the EU. Effectively staying in the EU.
0	If Brexit happens, it will be a disaster.
0	It's almost like the market wants to remain. Corbyn is totally right when he says that May has ignored what the economy wants.
1	why do people want to stay tied to these people sorry demons
1	BREXIT will not make Britain poorer - it will make Britain much wealthier.
0	Let these idoits see there jobs dissapear, what Brexologists dont understand is no one cares anymore. Let them eat freedom!?
1	For the first time ever, in my view, the arguments for us breaking ties with Brussels are looking more appealing.
1	WE WILL BE BETTER OFF ONCE THE TORIES, BANKING GANGSTERS AND PISSED-UP EU BOSSES ARE GONE!!!
1	Britain will make BREXIT a success !!
0	Better to stay in the EU dawdling along, annoying the federalists but gaining the benefits of membership until a more evolutionary process brings the EU and UK to a better relationship.
0	UK is essentially cutting it's nose to spite the face.
0	Brexit sucks doesn’t it #Dyson... but he’ll be ok, because just like so many other Brexit millionaires he’s moving offshore.
0	Are you sure you want to take away the rights of free movement, throw away trade deals, put unity and stability of EU at risk and jeopardise the integrity of UK?
1	Finally the English tumor got removed from Europe.
1	Brexit is good exciting and about freedom
0	Brexit sucks.
0	Brexit is now a massive joke very few people I think are going to be happy with the outcome. The Tories are pathetic for allowing May to continue to be PM 💩
0	f it weren't for trump, the brexit vote would have gone down as the worst example of the inherent deficiencies of democracy in the 21st century.
0	Put your right leg in the right leg out in out in out shake it all about you don’t know what you’re doing and you don’t know where you’re going and that’s what Brexit all about
1	BREXIT NOW PLEASE. 🇬🇧🇬🇧🇬🇧 SINGAPORE AND HONG KONG ARE DOING FINE
0	Scotland leaving the UK = they are going to be on their own. UK leaving the EU = act of selfdetermination, freedom and democracy? For as long as people are able to tell lies like he does, direct decomcratic referendums are an endangerment for every society.
0	Next week clocks go back one hour. Next March we go back 45 years.
0	BREXIT is a madness
1	that is nonsense. if they say the sky is brown people will be so stupid but to believe them. people wake up and smell the coffee. these corrupt establishment are working for this corrupt European union. they are simply trectrous independent. don't be fooled again. for Christ sakes.
1	We don't want the Euro (€) thats why we quit. We like our Pound(£).££££££££££
1	Once we have left, we can stay as close to the EU as is convenient to us. Not how convenient it is for the EU.
0	The same as what seems to me to be the view of a large majority of EU citizens. It's a dumb decision that will benefit noone in the end, and I hope the UK government will see reason and turn it around before it's too late.
1	And the EU is no longer a trading union but has become a non democratic superstate, ruled by unelected far left globalists.
0	I don't think it's a good idea, personally. There's simply too much red tape, and UK citizens are bound to feel an awful lot of pain if this goes through.
0	Cancel Brexit please.
0	Good morning Mrs May, Plan A... plan B... what is your plan Z?
0	Brexit the the door that opens for the US corporations to asset strip what's left of the UK
1	I have reluctantly voted to leave (I have worked for the EU and seen enough).
0	There will be no economic success.
0	#StopBrexit #PeoplesVote
1	I cant't believe I live in a country with so many fools. How can leaving the EU be a bad thing? It is a bad thing if you are a self serving mep, banker, rich wanker etc..But if you are just an ordinary Joe like me this vote out is a beautiful thing. Even with all the dark forces against us(95% of media) we still won! Why? Because people are waking up to the tyranny currently rampant in this world. The 1% speak for the 99% and times they are changing. No more. I won't take this shit anymore from a so called elite. No more.
0	What a shame, I would like to see an united Europe, as an union of nations, our economies, our armies, our people united, but all the countries having their own culture, language, and roots.
1	Am I getting a bit ahead of myself here, but does the prospect of leaving the E.U. without a deal look better and better?
1	I want to leave because: 1. the EU is fundamentally undemocratic - only the unelected commission can propose laws, the parliament is a mere amending chamber - there is no true separation of legislature and executive. How many years did it take for us to secure universal suffrage and its now being destroyed under our noses without people realising what is going on. 2. the vast majority of our laws are now made by the EU, and they are now unashamedly pressing on with an EU army - ie. we aint seen nothing yet 3. The EU is controlled by big business, big banks, Soros etc- its run by the establishment for their own benefit, the people no longer count - look at the tricks that are being played out now as the will of the people is regarded with contempt as it does not fit in with the establishment line 4. 20 billion quid a year to pay for this when an increasing number rely on foodbanks and essential services are still being cut. 5. The Euro has crippled most of southern Europe and is stopping the richer members from developing economically 6. Our country is being subsumed into this dysfunctional superstate when it could be a leading player in world trade 7. Open-door policy has led to a flooding of the lower paid labour market with a resulting compression of wages
1	It would be a great success if we get our boards back and we actually leave the EU
0	Well I'm not from the UK, so my opinion doesn't matter. Personally, I think they would have been better off in the EU, but they voted to leave, so that's their decision.
0	If we leave the EU, I am moving to Mars.
1	Congratulations for leaving the EU.
1	There's nothing wrong or racist with wanting our British sovereignty. I'm half black and voted leave.
0	Brexit has been initiated. This is a sad day for Europe, for The European Union and above all, for The United Kingdom.
0	The fact that people think that Brexit will be beneficial to the UK economy even at this late stage shows just plain ignorance.
1	See EU later
1	I want an independent country!
1	First and foremost I voted 'Leave' for freedom as against 'Remain' in captivity. There is and never was any need for a trade deal.
1	Britain standing up for it's sovernity ... God bless
0	Leaving the EU in the manner we seem about to still seems foolish to me.
0	Brexit will only benefit the society in Britain to collapse earlier.
0	Common wealth, fastest joke ever.
0	Nah, the UK ain't leaving. They're not THAT stupid.
0	I think most of us in Europe are hoping for a no-Brexit scenario.
1	Great fireworks, but if that was the Mayors tribute to Europe could he advise me how many of the fireworks were manufactured in the EU.... my punt is none.
0	The economics experts warned us, the business leaders warned us, the sensible politicians warned us. The general public used it as a referendum on immigration. They said stuff you. Now, we're all going to be stuffed.
0	It is through the EU that you exchange criminal records and passenger records and work together on counter-terrorism...We need the collective weight of the EU when you are dealing with Russian aggression or terrorism.
